DATE,y_true,mu,sigma,lo50,hi50,lo90,hi90
1984-03-03,10.6,8.497937,2.809353,6.6030574,10.392817,3.8769627,13.118912
1984-03-04,12.5,8.360747,2.9657233,6.3603973,10.361097,3.4825668,13.238928
1984-03-05,11.5,10.210674,2.9998617,8.187298,12.234051,5.276341,15.145008
1984-03-06,6.5,11.417537,2.9431443,9.432416,13.4026575,6.576495,16.25858
1984-03-07,7.4,11.308908,2.7657995,9.443405,13.174412,6.759573,15.858244
1984-03-08,7.9,8.684649,2.725786,6.8461347,10.523164,4.2011304,13.168169
1984-03-09,10.6,8.882305,2.8434553,6.9644237,10.800186,4.2052374,13.559373
1984-03-10,9.4,9.308545,2.821564,7.405429,11.211661,4.6674857,13.949604
1984-03-11,6.0,10.826666,2.8768883,8.886234,12.767097,6.094606,15.558725
1984-03-12,10.0,10.213108,2.4709938,8.546448,11.879768,6.148685,14.277531
1984-03-13,6.5,8.467884,2.7204704,6.6329546,10.302814,3.9931083,12.942659
1984-03-14,5.9,9.966913,2.844237,8.048505,11.885322,5.2885594,14.6452675
1984-03-15,6.0,8.21095,2.7877526,6.3306394,10.091261,3.625505,12.796394
1984-03-16,6.0,8.018486,2.749719,6.163829,9.873143,3.4956012,12.54137
1984-03-17,7.7,7.8291674,2.8383553,5.914726,9.743608,3.1604886,12.497847
1984-03-18,10.0,7.569216,2.91214,5.605007,9.533424,2.779172,12.35926
1984-03-19,9.6,9.404246,2.9593825,7.408173,11.400319,4.536495,14.271997
1984-03-20,11.9,10.72681,2.9825046,8.715141,12.73848,5.8210273,15.632593
1984-03-21,11.6,10.627361,2.855692,8.701226,12.553496,5.9301662,15.324556
1984-03-22,8.3,11.955584,3.1507175,9.830457,14.08071,6.7731147,17.138052
1984-03-23,7.6,11.859588,3.0809035,9.781549,13.937626,6.7919526,16.927223
1984-03-24,9.5,11.025538,2.73588,9.180216,12.870861,6.5254164,15.5256605
1984-03-25,8.5,10.648642,2.8454745,8.729399,12.567884,5.9682527,15.329031
1984-03-26,7.1,11.369918,2.7273536,9.530346,13.20949,6.8838205,15.856015
1984-03-27,10.0,10.917371,2.690645,9.102558,12.732183,6.491654,15.343088
1984-03-28,12.1,10.67671,2.6895483,8.8626375,12.490783,6.252797,15.100623
1984-03-29,6.6,11.80282,2.8105884,9.907107,13.698533,7.179814,16.425827
1984-03-30,6.6,12.852486,3.0830832,10.772978,14.9319935,7.7812653,17.923706
1984-03-31,9.0,9.683857,2.580533,7.943314,11.4244,5.439258,13.928455
1984-04-01,9.0,9.039892,2.4785843,7.3681126,10.711672,4.962984,13.1168
1984-04-02,9.5,10.83622,2.9271433,8.861892,12.810548,6.0214977,15.650942
1984-04-03,8.0,10.841561,2.8812125,8.898213,12.784909,6.102389,15.580734
1984-04-04,7.0,10.900642,2.925068,8.927714,12.87357,6.089334,15.71195
1984-04-05,9.7,10.24646,2.867699,8.312226,12.180694,5.5295153,14.963405
1984-04-06,9.9,10.1088,3.202404,7.9488115,12.268788,4.8413143,15.376286
1984-04-07,12.0,11.655604,2.8187017,9.754419,13.556789,7.019253,16.291956
1984-04-08,9.1,12.053275,2.9796476,10.043533,14.063017,7.152191,16.95436
1984-04-09,12.5,13.043497,3.097629,10.954178,15.132816,7.948351,18.138643
1984-04-10,12.8,11.666818,2.8659065,9.733793,13.599842,6.9528213,16.380814
1984-04-11,14.3,13.41327,3.1552372,11.285095,15.541445,8.223367,18.603172
1984-04-12,16.4,13.708064,3.1443186,11.587254,15.828875,8.53612,18.880009
1984-04-13,12.6,14.856113,3.3780537,12.577651,17.134575,9.299709,20.412518
1984-04-14,11.7,15.511662,3.7137232,13.006793,18.01653,9.403131,21.620193
1984-04-15,13.2,13.719,3.276565,11.50899,15.929009,8.329531,19.108469
1984-04-16,15.1,13.309303,3.2114134,11.143238,15.4753685,8.0269985,18.591608
1984-04-17,17.0,14.402959,3.390118,12.11636,16.689558,8.826712,19.979206
1984-04-18,18.0,15.395672,3.5675223,12.989414,17.80193,9.52762,21.263723
1984-04-19,22.5,16.637487,3.8806698,14.020016,19.25496,10.254354,23.020622
1984-04-20,21.0,17.04704,3.8452234,14.453477,19.640604,10.722212,23.37187
1984-04-21,18.0,19.53446,4.6020346,16.430435,22.638485,11.964787,27.104134
1984-04-22,20.5,18.324987,4.3923926,15.362364,21.287611,11.100144,25.549831
1984-04-23,22.3,16.803558,3.8312156,14.219442,19.387674,10.50177,23.105347
1984-04-24,21.9,18.20593,4.1002645,15.440344,20.971518,11.461596,24.950266
1984-04-25,19.6,19.798435,4.503688,16.760744,22.836126,12.390528,27.206343
1984-04-26,16.9,19.452682,4.5418625,16.389242,22.516123,11.981983,26.923382
1984-04-27,17.0,18.732779,4.14794,15.935036,21.530521,11.910025,25.555532
1984-04-28,17.9,17.04349,3.7291293,14.52823,19.558748,10.909618,23.17736
1984-04-29,18.4,17.065523,3.7667825,14.524867,19.606178,10.869718,23.26133
1984-04-30,17.2,17.734304,3.8772864,15.119115,20.349495,11.356735,24.111874
1984-05-01,13.4,18.252754,3.937635,15.59686,20.90865,11.775921,24.729588
1984-05-02,16.6,17.423677,3.69843,14.929125,19.91823,11.3403015,23.507053
1984-05-03,16.7,15.157653,3.1161382,13.055849,17.259457,10.032062,20.283245
1984-05-04,12.3,17.4894,3.7463028,14.962558,20.016243,11.327281,23.65152
1984-05-05,13.4,17.608904,3.8317144,15.024452,20.193356,11.306295,23.911512
1984-05-06,11.0,14.859056,3.068955,12.789078,16.929035,9.811075,19.907038
1984-05-07,15.5,15.820695,3.2669902,13.617144,18.024246,10.446974,21.194416
1984-05-08,11.4,14.491892,3.012828,12.45977,16.524014,9.53623,19.447554
1984-05-09,14.4,17.028862,3.6212647,14.586356,19.471367,11.072412,22.985313
1984-05-10,14.5,14.752978,3.1858895,12.604129,16.901829,9.512657,19.9933
1984-05-11,16.4,16.39459,3.4284391,14.082144,18.707037,10.75531,22.03387
1984-05-12,16.1,16.740667,3.6230104,14.296984,19.184351,10.781345,22.69999
1984-05-13,13.0,17.691767,3.7374818,15.170874,20.21266,11.544157,23.839376
1984-05-14,16.5,17.279621,3.7715945,14.73572,19.823523,11.075901,23.483341
1984-05-15,13.9,15.730974,3.1709917,13.592173,17.869776,10.515158,20.94679
1984-05-16,14.4,17.615341,3.5751476,15.203941,20.026741,11.734747,23.495935
1984-05-17,16.0,16.413826,3.1934795,14.259857,18.567795,11.16102,21.666632
1984-05-18,11.3,16.752718,3.169045,14.61523,18.890205,11.540103,21.965332
1984-05-19,13.0,17.66192,3.4275036,15.350104,19.973736,12.024179,23.299662
1984-05-20,13.6,15.238043,2.9023833,13.280415,17.195671,10.4640465,20.01204
1984-05-21,18.0,15.971821,2.9980125,13.949692,17.99395,11.040529,20.903112
1984-05-22,22.6,16.689058,3.019491,14.652443,18.725674,11.722438,21.655678
1984-05-23,11.6,18.805828,3.7616262,16.26865,21.343006,12.618504,24.993153
1984-05-24,10.8,20.589727,4.1226783,17.809023,23.370432,13.808525,27.37093
1984-05-25,9.9,15.19173,2.8817627,13.248011,17.135448,10.451652,19.931808
1984-05-26,10.2,15.686497,3.0289097,13.643528,17.729465,10.704384,20.66861
1984-05-27,17.0,15.770941,2.846872,13.850755,17.691128,11.088253,20.453629
1984-05-28,20.0,16.17215,3.1061344,14.077094,18.267206,11.063013,21.281286
1984-05-29,19.3,18.587854,3.5573914,16.18843,20.987278,12.736466,24.439243
1984-05-30,15.4,20.179657,3.7401202,17.656984,22.70233,14.027707,26.331608
1984-05-31,16.0,19.30449,3.7454665,16.77821,21.830769,13.143745,25.465233
1984-06-01,15.6,17.415697,3.1488106,15.291857,19.539537,12.236364,22.59503
1984-06-02,17.4,18.348701,3.466269,16.010738,20.686665,12.647196,24.050207
1984-06-03,15.0,17.716959,3.162235,15.5840645,19.849854,12.515545,22.918373
1984-06-04,18.0,18.8669,3.4736533,16.523956,21.209843,13.153248,24.580551
1984-06-05,21.1,17.648462,2.9712977,15.644352,19.652573,12.761112,22.535812
1984-06-06,21.9,19.582115,3.5260806,17.20381,21.96042,13.782228,25.382002
1984-06-07,23.0,20.426556,3.6750994,17.947739,22.905373,14.381556,26.471556
1984-06-08,24.1,20.994587,4.073917,18.246773,23.742401,14.293591,27.695583
1984-06-09,18.1,21.362854,4.0031347,18.66278,24.062927,14.778284,27.947424
1984-06-10,18.5,22.287539,4.420753,19.305786,25.26929,15.016047,29.55903
1984-06-11,20.0,19.615253,3.5977917,17.18858,22.041927,13.6974125,25.533094
1984-06-12,23.5,20.015617,3.5805361,17.600582,22.430653,14.12616,25.905075
1984-06-13,23.6,21.386475,3.7715664,18.842592,23.930357,15.1828,27.590149
1984-06-14,24.1,23.335926,4.312709,20.427048,26.244804,16.242151,30.4297
1984-06-15,25.9,23.220407,4.2664227,20.342749,26.098066,16.202766,30.238049
1984-06-16,26.0,23.365206,4.32054,20.451046,26.279366,16.25855,30.47186
1984-06-17,25.9,24.17117,4.704431,20.99808,27.34426,16.43307,31.90927
1984-06-18,26.6,23.176264,4.1820726,20.3555,25.997028,16.297367,30.05516
1984-06-19,22.0,24.488632,4.5957093,21.388874,27.58839,16.929363,32.0479
1984-06-20,19.1,24.407734,4.3324666,21.485529,27.329939,17.28146,31.534008
1984-06-21,20.0,22.10439,3.8319445,19.519783,24.688995,15.801401,28.407377
1984-06-22,21.1,21.152943,3.5098643,18.785576,23.52031,15.37973,26.926155
1984-06-23,22.9,21.949724,3.7368312,19.42927,24.470179,15.8031845,28.096264
1984-06-24,25.2,22.515589,3.8416343,19.924446,25.106731,16.196663,28.834515
1984-06-25,24.2,23.114758,4.042078,20.388418,25.841097,16.466131,29.763384
1984-06-26,17.5,24.376842,4.2651386,21.50005,27.253635,17.361313,31.392372
1984-06-27,18.2,23.582685,4.059925,20.844307,26.321064,16.904703,30.260668
1984-06-28,19.5,20.628979,3.3917227,18.341297,22.91666,15.050091,26.207867
1984-06-29,21.2,20.82715,3.457661,18.494993,23.159307,15.139805,26.514496
1984-06-30,17.9,21.583567,3.7689064,19.041477,24.125656,15.384268,27.782866
1984-07-01,21.5,22.260134,3.9012144,19.628805,24.891462,15.843207,28.67706
1984-07-02,22.1,20.694057,3.4440591,18.371075,23.01704,15.029084,26.359032
1984-07-03,26.0,22.661587,3.7911992,20.104462,25.218712,16.42562,28.897554
1984-07-04,27.4,22.69822,3.8835514,20.078804,25.317635,16.310347,29.086092
1984-07-05,26.5,24.317787,4.426041,21.332468,27.303106,17.037598,31.597977
1984-07-06,29.9,25.180368,4.6523266,22.042421,28.318316,17.527973,32.832764
1984-07-07,23.5,24.922651,4.5551243,21.850267,27.995035,17.430138,32.415165
1984-07-08,22.6,26.880487,5.149638,23.407108,30.353867,18.410088,35.350887
1984-07-09,22.1,23.344955,4.0643373,20.603601,26.08631,16.659716,30.030195
1984-07-10,19.4,23.095396,3.9232063,20.449234,25.741558,16.642296,29.548496
1984-07-11,20.7,23.213108,3.8111515,20.642525,25.783691,16.94432,29.481895
1984-07-12,19.3,21.848404,3.5791464,19.434307,24.2625,15.961232,27.735577
1984-07-13,19.0,22.230097,3.6370084,19.776972,24.683222,16.24775,28.212444
1984-07-14,21.2,21.388447,3.3576827,19.123724,23.65317,15.865551,26.911343
1984-07-15,22.5,21.158314,3.3326135,18.9105,23.406128,15.676653,26.639975
1984-07-16,24.0,22.389605,3.6045609,19.958364,24.820845,16.46063,28.318579
1984-07-17,20.5,22.965662,3.8923838,20.34029,25.591034,16.563261,29.368063
1984-07-18,19.0,24.067636,4.1818037,21.247053,26.88822,17.189182,30.94609
1984-07-19,27.1,22.417551,3.621463,19.97491,24.860191,16.460773,28.374329
1984-07-20,24.9,21.813583,3.4413407,19.492435,24.134731,16.153082,27.474085
1984-07-21,27.0,26.623005,4.674614,23.470026,29.775984,18.933949,34.31206
1984-07-22,23.1,24.274563,4.122242,21.494152,27.054974,17.494078,31.055048
1984-07-23,18.0,25.135927,4.4034567,22.16584,28.106014,17.892885,32.378967
1984-07-24,23.0,23.489355,3.873466,20.876741,26.101969,17.11807,29.86064
1984-07-25,28.0,21.285088,3.2659376,19.082247,23.487928,15.913098,26.657078
1984-07-26,29.1,22.73924,3.63048,20.29052,25.187962,16.767632,28.71085
1984-07-27,26.5,25.892868,4.473026,22.875858,28.909878,18.535397,33.25034
1984-07-28,28.2,26.07221,4.6628246,22.927183,29.217237,18.402546,33.741875
1984-07-29,23.2,24.978977,4.14827,22.181011,27.776943,18.15568,31.802275
1984-07-30,23.6,25.717745,4.4738603,22.700172,28.735317,18.3589,33.07659
1984-07-31,20.8,23.588234,3.8829613,20.969215,26.207253,17.201332,29.975136
1984-08-01,21.5,23.896404,3.740881,21.373219,26.41959,17.743202,30.049606
1984-08-02,21.5,22.48647,3.5489466,20.092741,24.880198,16.648972,28.323967
1984-08-03,21.4,23.029898,3.5557096,20.631607,25.428188,17.181276,28.87852
1984-08-04,21.9,22.48031,3.3629487,20.212036,24.748585,16.948753,28.011868
1984-08-05,18.6,22.038225,3.3497815,19.778831,24.297619,16.528324,27.548126
1984-08-06,19.8,22.375648,3.427805,20.06363,24.687668,16.737411,28.013885
1984-08-07,24.1,20.693321,3.0405772,18.642483,22.74416,15.692017,25.694626
1984-08-08,18.9,20.816103,3.2253475,18.640638,22.991568,15.510879,26.121326
1984-08-09,22.1,23.85416,3.8542104,21.254536,26.453785,17.51455,30.193771
1984-08-10,22.5,21.467201,3.262345,19.266783,23.66762,16.101122,26.83328
1984-08-11,23.5,22.756603,3.5369573,20.370962,25.142244,16.938828,28.574379
1984-08-12,25.0,22.955723,3.755339,20.422785,25.48866,16.77874,29.132706
1984-08-13,24.0,22.742987,3.8094344,20.173563,25.31241,16.477024,29.00895
1984-08-14,24.0,23.923365,3.947611,21.260742,26.585987,17.430122,30.416607
1984-08-15,23.1,23.04016,3.63698,20.587053,25.493265,17.05786,29.022459
1984-08-16,25.2,23.80653,4.175103,20.990465,26.622595,16.939096,30.673964
1984-08-17,27.5,24.441133,4.1622267,21.633755,27.248512,17.59488,31.287388
1984-08-18,28.5,24.177864,4.1800017,21.358496,26.997232,17.302374,31.053354
1984-08-19,29.0,25.175938,4.264917,22.299295,28.05258,18.160774,32.1911
1984-08-20,22.4,25.611675,4.388779,22.65149,28.571861,18.392776,32.830574
1984-08-21,26.0,25.821255,4.362514,22.878784,28.763725,18.645557,32.996952
1984-08-22,23.0,24.220352,3.7323313,21.702932,26.737772,18.081213,30.359491
1984-08-23,23.0,24.255836,3.918927,21.61256,26.899113,17.809776,30.701897
1984-08-24,21.9,22.509254,3.5749426,20.097992,24.920517,16.628998,28.389511
1984-08-25,26.2,22.766811,3.7044606,20.26819,25.265432,16.673515,28.860107
1984-08-26,24.4,22.358797,3.4843767,20.008621,24.708973,16.627508,28.090086
1984-08-27,24.5,24.86383,4.047056,22.134132,27.593529,18.207016,31.520645
1984-08-28,24.0,22.842262,3.684491,20.357111,25.327414,16.781815,28.90271
1984-08-29,23.9,23.313759,3.9445937,20.653172,25.974346,16.82548,29.802038
1984-08-30,22.2,22.646687,3.708529,20.14532,25.148052,16.5467,28.746674
1984-08-31,23.4,23.110998,3.6260445,20.665268,25.556728,17.146687,29.07531
1984-09-01,23.8,22.478104,3.5424237,20.088776,24.867432,16.651335,28.304873
1984-09-02,16.5,22.818953,3.5903003,20.397331,25.240574,16.913433,28.724472
1984-09-03,16.5,22.830873,3.67411,20.352724,25.309023,16.7875,28.874247
1984-09-04,17.5,19.536182,2.938444,17.554232,21.518133,14.702872,24.369492
1984-09-05,17.4,19.404505,2.8729625,17.46672,21.342289,14.678902,24.130108
1984-09-06,19.7,19.643553,3.0440109,17.590399,21.696707,14.6366005,24.650505
1984-09-07,19.5,19.0524,3.0670903,16.98368,21.12112,14.007486,24.097315
1984-09-08,16.8,20.225693,3.2319345,18.045786,22.4056,14.909634,25.541752
1984-09-09,19.9,19.655006,3.0615776,17.590004,21.720009,14.61916,24.690853
1984-09-10,21.8,18.74209,2.8469284,16.821867,20.662313,14.05931,23.42487
1984-09-11,21.9,20.094397,3.1883917,17.94386,22.244934,14.849958,25.338835
1984-09-12,18.4,20.565334,3.346958,18.307846,22.822823,15.060079,26.070591
1984-09-13,17.2,20.283846,3.366176,18.013395,22.554296,14.746979,25.820713
1984-09-14,18.1,18.729542,2.969313,16.72677,20.732313,13.845457,23.613626
1984-09-15,15.9,17.978718,2.7319646,16.136036,19.8214,13.485036,22.4724
1984-09-16,17.4,18.809818,2.8445084,16.891226,20.72841,14.131018,23.488619
1984-09-17,17.4,17.299992,2.5762362,15.562346,19.037636,13.06246,21.537523
1984-09-18,16.5,17.91244,2.7368019,16.066494,19.758385,13.410801,22.414078
1984-09-19,14.9,18.312134,2.9209056,16.342012,20.282255,13.507671,23.116596
1984-09-20,15.8,17.289259,2.662999,15.4930935,19.085424,12.909016,21.669502
1984-09-21,13.1,17.452394,2.715753,15.620647,19.284142,12.985378,21.91941
1984-09-22,13.0,17.246101,2.7723782,15.376161,19.116041,12.6859455,21.806257
1984-09-23,15.7,15.416365,2.45731,13.758934,17.073795,11.37445,19.458279
1984-09-24,17.2,15.569448,2.4642978,13.907305,17.231592,11.516039,19.622858
1984-09-25,17.9,15.993709,2.5399377,14.280546,17.706871,11.815883,20.171535
1984-09-26,19.7,17.29168,2.7469206,15.43891,19.14445,12.773397,21.809961
1984-09-27,19.1,17.63414,2.8037634,15.743031,19.52525,13.02236,22.24592
1984-09-28,19.0,17.749853,2.9621859,15.751889,19.747818,12.877491,22.622215
1984-09-29,16.3,17.243258,2.835447,15.330777,19.155737,12.579363,21.907152
1984-09-30,15.5,17.514656,2.816303,15.615088,19.414223,12.88225,22.147062
1984-10-01,15.0,16.2688,2.5417814,14.554396,17.983206,12.087942,20.44966
1984-10-02,15.9,16.292152,2.7197595,14.457703,18.126602,11.818546,20.765759
1984-10-03,12.6,15.306969,2.5873685,13.561815,17.052122,11.0511265,19.56281
1984-10-04,14.2,15.456283,2.4574702,13.798744,17.113821,11.414104,19.49846
1984-10-05,15.5,14.257668,2.3157933,12.695688,15.819647,10.448526,18.066809
1984-10-06,19.0,15.954181,2.744949,14.102741,17.80562,11.439141,20.46922
1984-10-07,18.5,16.27554,3.2177277,14.105215,18.445864,10.982849,21.56823
1984-10-08,16.4,16.900814,3.1582706,14.770593,19.031034,11.705921,22.095707
1984-10-10,17.8,17.129366,2.9442692,15.143487,19.115246,12.286474,21.972258
1984-10-11,15.0,16.063652,2.7042263,14.239679,17.887625,11.615596,20.511707
1984-10-12,17.9,16.618166,2.875398,14.67874,18.557592,11.888557,21.347775
1984-10-13,13.6,15.564856,2.5720477,13.830036,17.299675,11.334213,19.795498
1984-10-14,15.0,15.85164,2.8090718,13.956949,17.74633,11.231128,20.472153
1984-10-15,13.7,14.348061,2.4601972,12.688683,16.007439,10.301396,18.394726
1984-10-16,15.2,14.810451,2.7342327,12.966239,16.654663,10.313038,19.307863
1984-10-17,14.1,13.894142,2.5191696,12.194988,15.593296,9.750477,18.037807
1984-10-18,12.1,14.428537,2.5352209,12.718557,16.138517,10.258471,18.598604
1984-10-19,15.8,14.058642,2.479101,12.386515,15.73077,9.980885,18.1364
1984-10-20,16.1,13.673982,2.4948199,11.991251,15.356712,9.570368,17.777596
1984-10-21,13.2,15.034253,2.7480218,13.18074,16.887766,10.51416,19.554346
1984-10-22,15.3,14.794481,2.5916083,13.046468,16.542494,10.531665,19.057297
1984-10-23,14.6,12.963953,2.3464751,11.38128,14.546626,9.104345,16.82356
1984-10-24,12.1,13.983648,2.4759848,12.3136215,15.653675,9.911016,18.05628
1984-10-25,14.1,13.683983,2.5214372,11.983299,15.384666,9.536588,17.831379
1984-10-26,16.4,12.839546,2.4821556,11.165358,14.513735,8.756763,16.922329
1984-10-27,17.7,13.855838,2.5366538,12.144891,15.566785,9.683414,18.028261
1984-10-28,17.6,14.817445,2.8485796,12.896107,16.738783,10.131948,19.502941
1984-10-29,17.9,15.100099,2.9813938,13.089179,17.11102,10.196142,20.004055
1984-10-30,18.0,14.886358,2.8782358,12.945018,16.8277,10.152082,19.620634
1984-10-31,17.2,14.926935,2.6712973,13.125173,16.728699,10.533043,19.320827
1984-11-01,9.8,14.91446,2.85934,12.985865,16.843056,10.211265,19.617657
1984-11-04,11.0,14.445077,2.8584197,12.517102,16.37305,9.743395,19.146759
1984-11-05,13.1,11.570138,2.6213984,9.8020315,13.338244,7.2583213,15.881954
1984-11-06,16.0,11.3717165,2.3867035,9.7619095,12.9815235,7.4459386,15.297495
1984-11-07,14.8,11.936018,2.594022,10.186377,13.685659,7.6692314,16.202805
1984-11-08,15.1,13.044202,2.6480327,11.258131,14.830273,8.688576,17.399828
1984-11-09,15.0,12.756692,2.5229893,11.054961,14.458423,8.606744,16.90664
1984-11-10,15.0,13.008419,2.6553288,11.217427,14.799411,8.640792,17.376045
1984-11-11,10.9,12.592147,2.6610248,10.797313,14.386981,8.215151,16.969143
1984-11-12,12.0,13.273809,2.8731723,11.335884,15.211735,8.547861,17.999758
1984-11-13,9.4,11.582991,2.4894853,9.903858,13.262123,7.488152,15.67783
1984-11-14,7.5,11.385434,2.519788,9.6858635,13.085005,7.2407517,15.530117
1984-11-15,6.5,10.197925,2.4667087,8.534155,11.861694,6.14055,14.255299
1984-11-16,6.7,8.36553,2.8203566,6.463228,10.267832,3.7264562,13.004604
1984-11-17,9.0,8.455619,2.557217,6.7308025,10.180435,4.2493715,12.661866
1984-11-18,11.9,8.480885,2.6240342,6.7110004,10.250769,4.1647325,12.797037
1984-11-19,13.2,9.033909,2.6508877,7.2459126,10.821905,4.673587,13.394231
1984-11-20,12.6,10.313713,2.814312,8.415488,12.211938,5.6845818,14.942844
1984-11-21,15.0,11.0081,2.7622375,9.144999,12.871201,6.464623,15.551577
1984-11-22,12.8,10.645664,2.4347627,9.003442,12.287887,6.6408362,14.650492
1984-11-23,10.9,11.812355,2.3603058,10.220353,13.404357,7.9299974,15.694713
1984-11-24,9.3,10.753633,2.5772219,9.015323,12.491942,6.51448,14.9927845
1984-11-25,12.0,10.44193,2.767816,8.575067,12.308793,5.8892775,14.994582
1984-11-26,13.1,10.016997,2.5434923,8.301437,11.732557,5.833325,14.20067
1984-11-27,12.3,10.831734,2.9033496,8.873454,12.790013,6.0561485,15.607319
1984-11-28,13.6,11.173917,2.855642,9.247815,13.1000185,6.476804,15.87103
1984-11-29,13.6,11.440325,2.8146632,9.541863,13.338786,6.810616,16.070034
1984-11-30,9.3,11.59409,2.7747471,9.722552,13.465629,7.030038,16.158142
1984-12-01,10.0,11.188084,2.798128,9.300776,13.075392,6.5855727,15.790594
1984-12-02,10.7,9.297502,2.76705,7.4311547,11.163849,4.7461095,13.848894
1984-12-03,11.1,9.372071,2.6734507,7.5688562,11.175286,4.974636,13.769506
1984-12-04,10.0,9.319935,2.6120598,7.5581274,11.081742,5.023479,13.61639
1984-12-05,11.6,9.609915,2.6123893,7.847885,11.371944,5.3129168,13.906913
1984-12-06,10.0,9.768658,2.3455293,8.186623,11.350693,5.9106054,13.62671
1984-12-07,8.1,10.318786,2.6798441,8.511258,12.126313,5.9108343,14.726737
1984-12-08,8.6,9.483298,2.7026494,7.660389,11.306208,5.0378356,13.928761
1984-12-09,6.5,8.010103,2.8427358,6.092707,9.9275,3.334219,12.685987
1984-12-10,7.0,8.185934,2.9355152,6.2059593,10.165909,3.3574414,13.014427
1984-12-11,9.1,7.0438366,2.9163902,5.0767612,9.010912,2.2468019,11.840872
1984-12-12,9.6,6.893053,2.6954093,5.075027,8.711079,2.4594994,11.326607
1984-12-13,8.2,8.0275545,2.7932405,6.1435423,9.911567,3.4330826,12.622026
1984-12-14,8.1,8.459387,2.6320758,6.6840787,10.234695,4.1300077,12.788766
1984-12-15,9.5,7.8248773,2.552001,6.1035786,9.546176,3.6272092,12.022545
1984-12-16,9.0,7.740011,2.5283976,6.034633,9.44539,3.5811672,11.898855
1984-12-17,10.8,8.327529,2.6680262,6.5279727,10.127085,3.9390163,12.716042
1984-12-18,11.9,7.9190044,2.5745335,6.182508,9.6555,3.6842737,12.153735
1984-12-19,8.8,9.397106,2.6089888,7.63737,11.156842,5.1057014,13.688511
1984-12-21,12.0,9.778922,2.6752975,7.9744616,11.583383,5.3784494,14.179395
1984-12-22,7.6,8.317602,2.6249297,6.547114,10.08809,3.999977,12.635227
1984-12-23,4.3,9.666567,2.6899831,7.852201,11.480933,5.2419386,14.091195
1984-12-26,0.6,7.559353,2.6515949,5.7708793,9.347826,3.1978674,11.920838
1984-12-27,5.7,5.356756,2.984034,3.344056,7.3694563,0.44845724,10.265055
1984-12-28,6.7,3.19029,3.3787777,0.91133904,5.469241,-2.3673048,8.747885
1984-12-29,8.1,5.5763574,3.1350594,3.461792,7.6909227,0.41964388,10.73307
1984-12-30,3.9,5.573905,3.0290449,3.5308454,7.6169643,0.5915699,10.55624
1985-01-01,2.5,7.021452,2.8539367,5.096501,8.946403,2.3271441,11.715759
1985-01-02,2.6,4.945766,2.9619539,2.9479585,6.9435735,0.073785305,9.817747
1985-01-03,0.5,3.305445,3.050065,1.2482073,5.3626823,-1.7114656,8.322355
1985-01-04,3.5,3.0592902,3.159288,0.9283829,5.1901975,-2.137276,8.2558565
1985-01-05,-1.4,2.2342913,3.3280396,-0.01043725,4.47902,-3.2398465,7.7084293
1985-01-06,-1.4,3.3683572,3.0722468,1.2961583,5.440556,-1.685039,8.421753
1985-01-07,1.6,1.7409064,3.455927,-0.59008086,4.0718937,-3.9435873,7.4254
1985-01-08,2.1,1.630893,3.3860824,-0.65298486,3.9147708,-3.9387167,7.2005024
1985-01-09,1.5,2.781661,3.4525943,0.45292163,5.1104,-2.8973513,8.460673
1985-01-10,3.0,2.9488697,3.3662152,0.6783922,5.219347,-2.5880613,8.485801
1985-01-11,-1.0,2.72476,3.2465162,0.5350182,4.914502,-2.615284,8.064804
1985-01-12,0.4,2.9431794,3.250982,0.75042534,5.1359334,-2.4042103,8.290569
1985-01-13,-1.9,1.6543502,3.5150774,-0.71653354,4.0252337,-4.127437,7.4361377
1985-01-14,0.1,2.0667183,3.395982,-0.22383666,4.357273,-3.5191748,7.6526117
1985-01-16,1.0,1.1074508,3.5614953,-1.2947413,3.509643,-4.7506876,6.9655895
1985-01-17,1.2,1.932427,3.4544194,-0.3975433,4.2623973,-3.749587,7.614441
1985-01-18,6.5,2.1998482,3.4475114,-0.12546301,4.5251594,-3.4708033,7.8704996
1985-01-19,9.6,2.6351829,3.3240583,0.3931396,4.877226,-2.8324065,8.102772
1985-01-20,5.1,5.809198,3.1525986,3.6828024,7.9355936,0.6236348,10.9947605
1985-01-21,4.1,7.67114,2.9348242,5.6916313,9.650649,2.8437839,12.498497
1985-01-22,8.3,5.5506945,2.7171266,3.7180204,7.3833685,1.081419,10.01997
1985-01-23,7.4,4.7699294,3.000129,2.7463732,6.7934856,-0.16484356,9.704702
1985-01-24,4.4,6.5119214,2.838963,4.5970697,8.426773,1.8422427,11.181601
1985-01-25,5.9,6.2899766,2.7929478,4.4061623,8.173791,1.6959863,10.883966
1985-01-26,9.6,5.754223,2.6010633,3.9998324,7.5086136,1.4758549,10.032591
1985-01-27,11.0,7.0236053,2.6239407,5.253784,8.7934265,2.7076073,11.339603
1985-01-28,10.6,8.379717,2.722471,6.543438,10.215996,3.901651,12.857782
1985-01-29,11.9,9.23302,2.873775,7.294688,11.171351,4.5060806,13.959959
1985-01-30,12.7,9.027018,2.7103171,7.1989365,10.855099,4.5689425,13.485092
1985-01-31,12.9,10.275814,2.9029758,8.317787,12.233841,5.500844,15.050784
1985-02-01,10.4,10.567095,3.011886,8.535608,12.598581,5.6129837,15.521206
1985-02-02,10.5,10.826049,2.9362147,8.845602,12.806496,5.9964056,15.655692
