DATE,y_true,mu,sigma,lo50,hi50,lo90,hi90
1987-05-15,11.6,14.925133,3.0059476,12.897652,16.952614,9.980789,19.869476
1987-05-16,11.7,15.78782,3.072137,13.715694,17.859945,10.734604,20.841036
1987-05-17,16.8,13.93307,2.7747028,12.061562,15.804579,9.369091,18.49705
1987-05-18,14.5,14.063626,2.7284577,12.2233095,15.903943,9.575712,18.55154
1987-05-19,13.4,16.854458,3.2294698,14.676214,19.032701,11.542453,22.166462
1987-05-20,10.6,15.463548,2.960258,13.466884,17.46021,10.594357,20.332739
1987-05-21,10.4,15.319827,3.200767,13.160942,17.478712,10.055034,20.584621
1987-05-22,15.9,14.002393,2.7878413,12.122023,15.882763,9.416801,18.587984
1987-05-23,14.7,13.833845,2.6456685,12.049369,15.618321,9.482107,18.185583
1987-05-24,19.9,16.345043,3.0946152,14.257757,18.43233,11.254854,21.435232
1987-05-25,19.0,15.90349,3.0853522,13.822452,17.984528,10.828537,20.978443
1987-05-26,18.0,18.347727,3.621266,15.90522,20.790234,12.391274,24.30418
1987-05-27,18.1,17.969894,3.6364088,15.517174,20.422615,11.988535,23.951254
1987-05-28,18.1,17.258797,3.4370692,14.940529,19.577065,11.605321,22.912273
1987-05-29,21.3,17.56584,3.4215071,15.258068,19.873611,11.937962,23.193718
1987-05-30,19.3,18.22134,3.4355326,15.904109,20.538572,12.570393,23.872288
1987-05-31,14.7,20.10783,3.8146615,17.53488,22.68078,13.833271,26.38239
1987-06-01,18.5,19.60848,3.5974054,17.182068,22.034893,13.691275,25.525686
1987-06-02,18.7,17.137949,3.0701246,15.067182,19.208717,12.088043,22.187855
1987-06-03,14.7,18.735088,3.3564076,16.471226,20.998951,13.214289,24.255888
1987-06-04,16.4,18.898165,3.4182928,16.592562,21.203768,13.275574,24.520756
1987-06-05,14.2,17.237486,2.9888377,15.221545,19.253426,12.321285,22.153687
1987-06-06,15.0,17.83308,3.013401,15.800572,19.86559,12.876476,22.789684
1987-06-07,13.0,16.666512,2.8932145,14.715068,18.617954,11.907598,21.425426
1987-06-08,15.1,16.882696,2.9504945,14.892618,18.872774,12.029565,21.735828
1987-06-09,18.0,15.999467,2.642887,14.2168665,17.782066,11.652305,20.34663
1987-06-10,17.3,17.072508,2.9023342,15.114913,19.030102,12.2985935,21.846422
1987-06-11,15.9,18.410755,3.243088,16.223326,20.598185,13.07635,23.74516
1987-06-12,16.4,17.961306,3.2118993,15.794912,20.127699,12.678202,23.24441
1987-06-13,15.6,17.830873,3.1455498,15.709232,19.952515,12.656904,23.004843
1987-06-14,15.0,18.276688,3.27272,16.069271,20.484104,12.893542,23.659832
1987-06-15,16.3,17.628853,3.0291452,15.585726,19.67198,12.646353,22.611353
1987-06-16,17.8,18.037642,3.1207256,15.932744,20.14254,12.904505,23.170778
1987-06-17,14.5,17.803013,2.9879854,15.787647,19.818378,12.888214,22.717812
1987-06-18,19.9,19.07226,3.2869172,16.855268,21.289251,13.665762,24.478758
1987-06-19,19.6,17.096739,2.7722046,15.226915,18.966562,12.536868,21.656609
1987-06-20,17.2,19.52897,3.2468152,17.339027,21.718914,14.188435,24.869507
1987-06-21,19.0,19.303463,3.2940445,17.081663,21.525263,13.885242,24.721684
1987-06-22,19.6,18.069181,3.104167,15.975452,20.16291,12.963282,23.175081
1987-06-23,17.2,18.741339,3.067773,16.672157,20.81052,13.695301,23.787376
1987-06-24,20.4,20.267551,3.4008453,17.973717,22.561386,14.673658,25.861444
1987-06-25,22.6,18.72308,2.9680898,16.721134,20.725025,13.841006,23.605152
1987-06-26,23.4,20.483728,3.229358,18.30556,22.661898,15.171907,25.79555
1987-06-27,27.2,21.804632,3.7366035,19.284332,24.324932,15.658466,27.950798
1987-06-28,22.0,21.878643,3.6580508,19.411325,24.34596,15.861685,27.895601
1987-06-29,20.1,23.778526,4.115409,21.002726,26.554327,17.009281,30.547771
1987-06-30,20.5,22.232843,3.7368317,19.712389,24.753298,16.086302,28.379385
1987-07-01,22.7,21.337862,3.5417776,18.948969,23.726755,15.5121565,27.163567
1987-07-02,24.8,21.721008,3.53172,19.3389,24.103117,15.911846,27.53017
1987-07-03,26.7,23.372236,4.0024686,20.672611,26.071861,16.788761,29.955711
1987-07-04,27.8,24.374304,4.38427,21.417158,27.33145,17.16282,31.585787
1987-07-05,23.8,25.536116,4.5354633,22.476992,28.59524,18.075943,32.99629
1987-07-06,22.0,25.997673,4.5615454,22.920958,29.074389,18.494598,33.500748
1987-07-07,21.1,23.991077,4.1249866,21.208817,26.773338,17.206078,30.776077
1987-07-08,26.3,22.856203,3.837163,20.268076,25.44433,16.544632,29.167774
1987-07-09,23.2,23.362268,3.7111106,20.859161,25.865376,17.258034,29.466503
1987-07-10,23.5,25.712732,4.4404955,22.717663,28.707802,18.408768,33.016697
1987-07-11,25.0,24.076443,4.0956073,21.313997,26.838888,17.339767,30.813118
1987-07-12,22.2,24.32026,4.017579,21.610443,27.030075,17.71193,30.928589
1987-07-13,21.6,24.909285,4.2696548,22.029446,27.789124,17.886328,31.932241
1987-07-14,19.6,23.370638,3.8844905,20.75059,25.990686,16.98122,29.760056
1987-07-15,18.5,23.049314,3.6905482,20.560078,25.538551,16.978903,29.119726
1987-07-16,17.6,22.016212,3.5958025,19.590881,24.441544,16.101643,27.930782
1987-07-17,16.9,21.777798,3.435056,19.460888,24.094707,16.127634,27.427961
1987-07-18,17.4,21.423061,3.3673463,19.151821,23.694302,15.88427,26.961853
1987-07-19,15.3,20.29295,3.1308532,18.181221,22.404678,15.143154,25.442745
1987-07-20,17.7,20.067644,2.89748,18.113323,22.021965,15.301714,24.833574
1987-07-21,15.6,19.30476,2.829278,17.39644,21.21308,14.651012,23.958508
1987-07-22,19.3,20.609018,3.168698,18.471764,22.746273,15.396975,25.821062
1987-07-23,18.6,19.740112,3.0650542,17.672764,21.80746,14.698547,24.781677
1987-07-24,18.9,20.948126,3.2387066,18.76365,23.1326,15.620928,26.275324
1987-07-25,21.0,20.6564,3.1766703,18.51377,22.799032,15.431243,25.881557
1987-07-26,23.2,21.160799,3.3593538,18.894949,23.42665,15.635154,26.686443
1987-07-27,21.0,21.894487,3.6280572,19.4474,24.341576,15.926865,27.86211
1987-07-28,19.5,22.715246,3.8081903,20.14666,25.283833,16.45133,28.979162
1987-07-29,25.0,21.49953,3.4587226,19.166658,23.832403,15.810438,27.188623
1987-07-30,20.0,20.756603,3.1951866,18.601482,22.911724,15.500989,26.012218
1987-07-31,20.3,23.121897,3.661031,20.652569,25.591225,17.100037,29.143757
1987-08-01,20.6,21.530947,3.3672194,19.259792,23.802101,15.992364,27.06953
1987-08-02,18.4,21.290918,3.245263,19.102022,23.479815,15.952936,26.6289
1987-08-03,19.0,21.384966,3.2453988,19.195978,23.573954,16.04676,26.723171
1987-08-04,19.2,20.345957,3.038714,18.296375,22.395538,15.347717,25.344196
1987-08-05,18.0,20.781855,3.2027814,18.62161,22.942099,15.513748,26.049961
1987-08-06,17.0,21.096243,3.1613986,18.963913,23.228573,15.896205,26.29628
1987-08-07,18.6,20.52905,3.1143727,18.428438,22.629663,15.4063635,25.651737
1987-08-08,19.7,20.043554,3.00577,18.016193,22.070915,15.099503,24.987606
1987-08-09,18.3,21.115416,3.2374039,18.93182,23.299011,15.7903595,26.440472
1987-08-10,22.4,21.198997,3.1967576,19.042818,23.355177,15.9408,26.457195
1987-08-11,22.0,20.41536,3.042579,18.36317,22.467548,15.410763,25.419956
1987-08-12,21.3,21.91284,3.365735,19.642687,24.182993,16.376698,27.448982
1987-08-13,25.5,22.136808,3.498722,19.776957,24.49666,16.381924,27.891693
1987-08-14,26.7,21.302723,3.3626728,19.034634,23.570812,15.771618,26.833828
1987-08-15,23.2,24.219858,3.8538601,21.620468,26.819248,17.880823,30.558893
1987-08-16,22.7,24.697943,4.0221357,21.985054,27.410831,18.082119,31.313766
1987-08-17,25.0,22.599817,3.8006413,20.036324,25.163311,16.348318,28.851316
1987-08-18,28.1,22.80863,3.5916827,20.386078,25.231182,16.900837,28.716423
1987-08-19,27.0,23.774256,3.9059806,21.139711,26.4088,17.34949,30.199022
1987-08-20,23.3,25.586855,4.2910266,22.692602,28.481108,18.528744,32.644966
1987-08-21,18.0,25.546747,4.2285852,22.69461,28.398884,18.591343,32.50215
1987-08-24,17.3,23.179836,3.7915943,20.622444,25.737228,16.943218,29.416454
1987-08-25,17.8,21.446213,3.2544022,19.251152,23.641273,16.093197,26.799229
1987-08-26,24.6,19.806913,3.0930407,17.72069,21.893137,14.719315,24.894512
1987-08-27,20.2,20.060528,3.1141853,17.960041,22.161015,14.9381485,25.182907
1987-08-28,22.3,23.537563,3.671418,21.06123,26.013897,17.49862,29.576508
1987-08-29,20.0,21.319101,3.328314,19.074188,23.564014,15.844512,26.79369
1987-08-30,24.5,22.14194,3.5553043,19.743923,24.539955,16.293983,27.989895
1987-08-31,18.6,21.267122,3.3607547,19.000328,23.533916,15.739173,26.79507
1987-09-01,20.7,22.668272,3.7796943,20.118908,25.217636,16.45123,28.885315
1987-09-02,20.2,20.08112,3.1586,17.950676,22.211563,14.885685,25.276554
1987-09-03,21.0,21.75561,3.4920514,19.400257,24.110962,16.011696,27.499523
1987-09-04,17.8,21.004827,3.2957299,18.78189,23.227764,15.583834,26.425821
1987-09-05,19.9,21.044506,3.1520252,18.918497,23.170515,15.859886,26.229126
1987-09-06,19.4,19.684288,3.0829184,17.60489,21.763685,14.613338,24.755238
1987-09-07,19.6,20.279926,3.0669844,18.211277,22.348576,15.235186,25.324667
1987-09-08,18.4,19.43407,3.0044208,17.40762,21.460522,14.492239,24.375902
1987-09-09,19.1,20.188042,3.070538,18.116995,22.259089,15.137456,25.238628
1987-09-10,19.9,19.426874,3.0417516,17.375244,21.478504,14.423637,24.43011
1987-09-11,18.3,19.276274,3.0233967,17.237024,21.315523,14.303228,24.24932
1987-09-12,19.5,19.87958,3.1927876,17.726078,22.033081,14.627911,25.131248
1987-09-13,19.5,18.82779,2.8228357,16.923815,20.731764,14.184638,23.47094
1987-09-14,19.1,19.91576,3.0386024,17.866253,21.965267,14.917704,24.913816
1987-09-15,22.5,19.6122,3.1032429,17.519094,21.705305,14.50782,24.71658
1987-09-16,19.1,19.334064,3.1524806,17.207748,21.46038,14.148695,24.519434
1987-09-17,16.1,20.509827,3.4206903,18.202606,22.817047,14.883291,26.136362
1987-09-18,21.6,19.11841,2.9648836,17.118626,21.118195,14.241611,23.995209
1987-09-19,21.5,17.85916,2.748764,16.005146,19.713173,13.337845,22.380474
1987-09-20,19.7,19.508213,3.020786,17.470724,21.545702,14.539462,24.476963
1987-09-21,17.7,19.851257,3.1671498,17.715048,21.987467,14.64176,25.060755
1987-09-22,16.2,19.070044,3.068911,17.000095,21.139992,14.022135,24.117952
1987-09-23,15.4,18.700315,2.879959,16.757812,20.642818,13.963204,23.437428
1987-09-24,15.5,17.752838,2.805275,15.860709,19.644968,13.138572,22.367104
1987-09-25,13.9,16.891617,2.6647937,15.094241,18.688993,12.508421,21.274813
1987-09-26,13.6,16.840832,2.6237593,15.071133,18.61053,12.525131,21.156532
1987-09-27,14.1,15.910761,2.6816623,14.102007,17.719515,11.499819,20.321703
1987-09-28,15.4,15.450118,2.637107,13.671416,17.228819,11.112463,19.787773
1987-09-29,16.4,15.450117,2.6929388,13.633758,17.266478,11.020627,19.879608
1987-09-30,18.0,16.0881,2.724053,14.250754,17.925446,11.607432,20.568768
1987-10-01,18.2,16.481556,2.7798781,14.606557,18.356556,11.909063,21.054049
1987-10-02,18.3,17.254663,3.0320773,15.2095585,19.299768,12.26734,22.241987
1987-10-03,19.2,17.370382,3.00579,15.343008,19.397757,12.426298,22.314466
1987-10-04,13.4,16.679163,2.9226227,14.707884,18.650442,11.871877,21.48645
1987-10-05,17.6,17.478828,2.9717095,15.474441,19.483215,12.590801,22.366856
1987-10-06,12.8,15.196555,2.662763,13.400549,16.992561,10.8167,19.57641
1987-10-07,14.1,16.295738,2.6381133,14.516357,18.075119,11.956429,20.635048
1987-10-08,8.7,13.7638,2.2680511,12.234022,15.293577,10.033188,17.494411
1987-10-09,12.8,14.476538,2.51524,12.780034,16.17304,10.339336,18.613739
1987-10-10,14.7,11.444895,2.8667126,9.511327,13.378463,6.7295723,16.160217
1987-10-11,13.5,12.799154,2.741389,10.950115,14.648193,8.28997,17.308338
1987-10-12,10.9,13.91366,3.055574,11.852707,15.974613,8.887688,18.939632
1987-10-13,15.8,13.854938,2.7264168,12.015997,15.693878,9.37038,18.339495
1987-10-14,12.8,11.701753,2.4048584,10.0797,13.323805,7.746113,15.6573925
1987-10-15,15.5,14.723457,2.7483177,12.869745,16.57717,10.202877,19.244038
1987-10-16,16.1,12.193861,2.6258492,10.422752,13.96497,7.8747234,16.512999
1987-10-17,17.0,14.064768,2.4816017,12.390953,15.738583,9.982897,18.146639
1987-10-18,14.0,14.4585705,2.8643463,12.526598,16.390543,9.747141,19.17
1987-10-19,14.0,14.603175,2.6891026,12.789403,16.416946,10.179995,19.026356
1987-10-20,12.6,13.85007,2.559045,12.124021,15.576119,9.640816,18.059324
1987-10-21,10.1,13.792605,2.5071683,12.101546,15.4836645,9.66868,17.91653
1987-10-22,10.6,12.475507,2.53983,10.762418,14.188596,8.297858,16.653156
1987-10-23,12.5,12.789681,2.882936,10.845171,14.734192,8.047674,17.531689
1987-10-24,12.3,12.025928,2.5934968,10.276641,13.775214,7.760005,16.291851
1987-10-25,14.0,12.46334,2.6831915,10.653555,14.273125,8.049883,16.876797
1987-10-26,11.9,12.387223,2.791342,10.504492,14.269955,7.795874,16.978573
1987-10-27,10.6,12.305581,2.7266948,10.466454,14.144709,7.820567,16.790596
1987-10-28,12.0,12.64148,2.6704843,10.840266,14.442695,8.248924,17.034037
1987-10-29,12.5,11.456884,2.705251,9.63222,13.2815485,7.0071425,15.906626
1987-10-30,12.5,12.18645,2.72384,10.349248,14.023652,7.706132,16.666767
1987-10-31,9.7,12.14198,2.777074,10.268872,14.015088,7.5741,16.70986
1987-11-01,10.3,11.806292,2.5695584,10.073151,13.539433,7.5797443,16.032839
1987-11-02,11.1,10.923601,2.4447253,9.274659,12.572543,6.902386,14.944817
1987-11-03,11.2,10.990072,2.6565619,9.198249,12.781896,6.620417,15.359728
1987-11-04,6.8,10.978821,2.6093626,9.218832,12.73881,6.6868014,15.27084
1987-11-06,8.3,11.097671,2.7011182,9.275794,12.919547,6.6547265,15.540615
1987-11-07,7.7,8.811379,2.881713,6.867694,10.755065,4.0713835,13.551375
1987-11-08,9.7,9.250589,2.8197901,7.34867,11.152509,4.6124473,13.888731
1987-11-09,12.5,9.251178,2.8245292,7.3460617,11.156294,4.605241,13.897115
1987-11-10,7.1,10.05696,2.6441305,8.273521,11.840399,5.7077527,14.406168
1987-11-11,9.0,10.737548,2.7013016,8.915547,12.559548,6.2943025,15.180794
1987-11-12,10.0,8.275769,2.606772,6.5175285,10.03401,3.988011,12.563528
1987-11-13,12.6,9.345499,2.643021,7.5628085,11.12819,4.9981165,13.692882
1987-11-14,11.2,9.223841,2.6532898,7.434224,11.013457,4.8595676,13.588114
1987-11-15,11.8,9.845203,2.6634903,8.048706,11.641701,5.464152,14.226255
1987-11-16,12.5,10.103796,2.6883757,8.290514,11.917078,5.6818113,14.525781
1987-11-17,12.6,10.346058,2.6086943,8.58652,12.105596,6.0551376,14.636978
1987-11-18,10.3,10.126423,2.7692745,8.258575,11.99427,5.571372,14.681474
1987-11-19,8.7,10.757359,2.6709392,8.955837,12.55888,6.3640547,15.150662
1987-11-20,8.1,9.652648,2.5952263,7.9021945,11.403101,5.3838806,13.921415
1987-11-21,7.0,8.854365,2.711315,7.0256114,10.68312,4.3946495,13.314081
1987-11-22,8.0,8.810194,2.7679408,6.9432464,10.677141,4.2573366,13.363051
1987-11-23,6.5,7.9590287,2.7325969,6.11592,9.802137,3.4643068,12.453751
1987-11-24,6.8,8.037085,2.7856817,6.1581707,9.915998,3.4550462,12.619123
1987-11-25,6.4,7.627067,2.9092329,5.6648192,9.589314,2.841805,12.412329
1987-11-26,4.5,7.263523,2.8950562,5.3108373,9.216208,2.5015793,12.025467
1987-11-27,4.2,7.0368624,2.8816803,5.093199,8.980526,2.2969203,11.776804
1987-11-28,5.5,5.837352,3.1268852,3.7282999,7.9464035,0.6940837,10.980619
1987-11-29,6.7,5.8094525,3.165244,3.674528,7.944377,0.60308933,11.015816
1987-11-30,4.5,6.10366,2.9990842,4.0808086,8.126512,1.1706057,11.036715
1987-12-01,4.0,6.8079853,2.7582488,4.9475746,8.668396,2.27107,11.3449
1987-12-02,6.3,6.0582066,2.8856478,4.111867,8.004546,1.3117385,10.804674
1987-12-03,5.5,5.584859,3.1066182,3.489477,7.6802406,0.47492695,10.694791
1987-12-04,5.8,6.5138607,2.9629447,4.5153847,8.512337,1.6402502,11.387471
1987-12-05,2.8,6.077536,2.992678,4.0590057,8.096066,1.1550193,11.000053
1987-12-08,2.5,6.4746985,2.9811745,4.4639273,8.48547,1.5711031,11.378294
1987-12-09,2.5,4.729866,3.3388336,2.477857,6.981875,-0.7620263,10.221758
1987-12-10,3.1,4.56578,3.4487066,2.239663,6.891897,-1.1068373,10.238398
1987-12-11,4.8,4.4096084,3.1700037,2.2714734,6.5477433,-0.80458355,9.6238
1987-12-12,2.0,4.7334123,3.2564054,2.5370002,6.9298244,-0.6228976,10.089722
1987-12-13,10.7,5.5983872,3.1834018,3.4512153,7.745559,0.36215734,10.834618
1987-12-14,12.4,4.4908357,3.3096457,2.2585137,6.723158,-0.9530468,9.934718
1987-12-15,14.2,9.071529,3.2241025,6.8969054,11.246153,3.768353,14.374706
1987-12-16,11.4,9.398198,3.02457,7.3581567,11.43824,4.4232235,14.373173
1987-12-17,11.1,10.8725,3.1174316,8.769825,12.975176,5.744782,16.00022
1987-12-19,11.5,9.468777,3.01358,7.4361477,11.501406,4.5118785,14.425674
1987-12-20,5.6,9.28306,3.0000854,7.2595334,11.306587,4.348359,14.217761
1987-12-22,9.6,9.751937,3.0702028,7.6811166,11.822758,4.701903,14.801971
1987-12-23,10.1,6.53092,2.9910269,4.513503,8.548337,1.6111188,11.450722
1987-12-24,11.6,8.619654,3.1855342,6.4710436,10.768264,3.3799162,13.859391
1987-12-25,13.1,8.906905,3.040808,6.8559113,10.957899,3.9052215,13.908588
1987-12-26,13.2,9.977682,3.1418207,7.8585563,12.0968075,4.809847,15.145517
1987-12-27,13.5,10.554768,3.170502,8.416296,12.693239,5.339756,15.769779
1987-12-28,13.0,10.771361,3.100311,8.680233,12.86249,5.6718035,15.870919
1987-12-31,13.0,10.926348,3.1977258,8.769514,13.083181,5.666557,16.186138
1988-01-01,9.0,10.669246,3.0373409,8.62059,12.717901,5.6732645,15.665227
1988-01-02,9.6,11.190853,3.0558305,9.129726,13.25198,6.164459,16.217247
1988-01-03,9.8,8.873966,2.6408372,7.0927486,10.655184,4.5301757,13.217756
1988-01-04,9.8,8.780695,2.66548,6.9828563,10.578534,4.396371,13.165019
1988-01-05,5.9,9.065637,2.6967177,7.246728,10.884545,4.629931,13.501343
1988-01-06,11.7,9.225546,2.6855922,7.4141417,11.03695,4.80814,13.642952
1988-01-07,11.6,6.683112,2.8120046,4.7864437,8.579781,2.0577765,11.308448
1988-01-08,7.8,9.753835,2.9541214,7.76131,11.746359,4.8947377,14.612932
1988-01-09,7.4,9.438525,2.931941,7.4609613,11.416089,4.6159115,14.261139
1988-01-10,7.9,8.029334,2.6502585,6.241762,9.816906,3.6700468,12.388621
1988-01-11,8.5,7.268684,2.6592488,5.475048,9.06232,2.894609,11.642759
1988-01-12,9.1,7.143344,2.6892807,5.3294516,8.957236,2.719871,11.566816
1988-01-13,4.6,8.091278,2.7078583,6.2648554,9.917701,3.6372476,12.545309
1988-01-14,6.2,8.214442,2.6506588,6.4266,10.002284,3.8544965,12.5743885
1988-01-16,8.9,5.4981837,2.7800407,3.6230748,7.373293,0.9254236,10.070944
1988-01-17,9.6,6.2801704,3.023283,4.2409973,8.319344,1.3073125,11.253029
1988-01-18,7.0,7.864242,2.881211,5.9208946,9.80759,3.1250715,12.603413
1988-01-19,6.2,8.245921,2.808936,6.3513227,10.14052,3.6256323,12.86621
1988-01-20,3.6,7.1524334,2.7424989,5.302646,9.002221,2.6414242,11.663443
1988-01-21,10.7,6.962034,2.8942559,5.009888,8.91418,2.201407,11.722662
1988-01-22,10.2,5.960175,3.0667675,3.891672,8.028678,0.9157915,11.004559
1988-01-23,7.9,9.231321,2.937432,7.2500534,11.212589,4.399676,14.062967
1988-01-24,7.1,8.215209,2.7513819,6.3594303,10.070988,3.6895885,12.740829
1988-01-25,8.5,7.7963996,2.710893,5.9679303,9.624869,3.3373775,12.255422
1988-01-27,6.1,6.9981318,2.7635286,5.13416,8.862103,2.4525318,11.543732
1988-01-28,5.2,7.778722,2.7923708,5.895296,9.6621475,3.1856809,12.371763
1988-01-29,8.3,5.289914,2.778874,3.4155922,7.164236,0.7190733,9.860755
1988-01-30,9.7,6.422721,2.769581,4.554667,8.290775,1.8671656,10.978276
1988-01-31,5.9,7.1683416,2.8017397,5.278597,9.058086,2.5598903,11.776793
1988-02-01,9.5,8.110856,2.7522666,6.2544804,9.967232,3.5837803,12.637932
1988-02-02,7.4,6.2475953,2.685593,4.4361906,8.059,1.8301883,10.665003
1988-02-03,8.1,8.350095,2.7237437,6.5129576,10.187232,3.869935,12.830255
1988-02-04,7.2,7.049791,2.6704803,5.2485795,8.851003,2.6572418,11.44234
1988-02-05,7.0,7.721804,2.9221208,5.7508636,9.692744,2.9153433,12.528265
1988-02-06,9.7,7.028966,2.5454314,5.3120985,8.745833,2.842104,11.215828
1988-02-07,6.6,6.8141675,2.7886608,4.9332447,8.69509,2.2272286,11.401106
1988-02-08,7.1,8.192496,2.6504219,6.404814,9.980179,3.8329406,12.552052
1988-02-09,7.0,7.069924,2.654829,5.279269,8.860579,2.7031188,11.436729
1988-02-10,7.2,6.592802,2.534948,4.8830056,8.302599,2.4231834,10.762421
1988-02-11,9.9,6.9216447,2.576102,5.18409,8.659199,2.6843338,11.158956
1988-02-12,12.5,7.0466547,2.6500342,5.259234,8.834076,2.6877365,11.405573
1988-02-13,13.8,8.532813,2.6844554,6.7221756,10.343451,4.117277,12.948349
1988-02-14,8.2,9.808963,2.8064203,7.9160614,11.701864,5.1928124,14.425114
1988-02-15,9.1,10.806945,2.8685687,8.872125,12.741765,6.088569,15.52532
1988-02-16,9.5,8.115266,2.5001311,6.428953,9.8015785,4.0029163,12.227615
1988-02-17,10.8,8.567995,2.7902496,6.6860003,10.449989,3.9784431,13.157547
1988-02-18,9.6,8.600565,2.6816533,6.791817,10.409312,4.189638,13.011492
1988-02-19,9.0,9.463119,2.711511,7.6342325,11.292005,5.00308,13.923157
1988-02-20,8.1,9.051676,2.6558635,7.260323,10.843028,4.6831694,13.420182
1988-02-21,6.7,9.139432,2.848168,7.218372,11.060492,4.4546127,13.824251
1988-02-22,5.2,8.644037,2.6678984,6.8445673,10.443507,4.255735,13.032339
1988-02-23,4.9,7.5815907,2.64265,5.7991505,9.364031,3.2348185,11.928363
1988-02-24,5.5,6.468353,2.7785678,4.5942373,8.342468,1.8980155,11.038691
1988-02-25,8.0,6.2840247,2.8385427,4.369457,8.198593,1.6150374,10.953012
1988-02-26,8.4,6.200334,2.8214684,4.2972827,8.103386,1.5594316,10.841236
1988-02-27,4.3,8.225982,2.8976045,6.2715774,10.180387,3.4598465,12.992117
1988-02-28,5.5,8.683896,2.7477891,6.8305407,10.537251,4.164185,13.203608
1988-02-29,7.0,6.4899483,2.7695565,4.621911,8.3579855,1.9344335,11.045464
1988-03-01,8.0,6.287617,2.7706485,4.4188433,8.156391,1.7303061,10.844929
1988-03-02,5.2,7.5445757,2.8096375,5.6495037,9.439648,2.9231334,12.166018
1988-03-03,6.6,8.143635,2.7339423,6.2996187,9.987651,3.6467,12.64057
1988-03-04,9.5,6.767593,2.6138318,5.00459,8.530596,2.4682221,11.066963
1988-03-05,7.6,7.8839827,2.756326,6.024869,9.743096,3.3502302,12.417735
1988-03-06,9.2,9.267228,2.8601146,7.33811,11.196346,4.5627584,13.971698
1988-03-07,12.8,8.443345,2.6802278,6.635559,10.251131,4.034763,12.851927
1988-03-08,10.3,9.365276,2.7178447,7.532118,11.198435,4.8948197,13.835733
1988-03-09,11.0,11.065891,2.9331558,9.087508,13.044274,6.2412796,15.890503
1988-03-10,11.8,9.696015,2.7575715,7.8360615,11.555969,5.160214,14.231817
1988-03-11,10.6,10.6297035,2.873837,8.69133,12.568077,5.9026623,15.356745
1988-03-12,10.8,10.774166,2.8215544,8.871057,12.677276,6.133122,15.415211
1988-03-13,11.1,10.315727,2.7603927,8.453871,12.177584,5.7752852,14.856169
1988-03-14,10.8,10.692827,2.696563,8.874023,12.511631,6.2573757,15.128279
1988-03-15,8.7,10.843505,2.653683,9.053623,12.633387,6.478585,15.2084255
1988-03-16,11.4,10.776924,2.6309826,9.002354,12.551495,6.4493427,15.104506
1988-03-17,12.8,9.649628,2.565085,7.919504,11.379751,5.4304385,13.868816
1988-03-18,10.4,10.750052,2.7430344,8.899904,12.600201,6.2381625,15.261942
1988-03-19,13.7,11.690577,2.8453069,9.771446,13.609707,7.010463,16.37069
1988-03-20,12.1,10.424099,2.5643888,8.694445,12.153753,6.2060547,14.642143
1988-03-21,11.5,11.866734,2.672746,10.063993,13.669474,7.4704576,16.26301
1988-03-22,12.5,11.432878,2.7084947,9.606026,13.259729,6.9778004,15.887955
1988-03-23,12.3,10.993422,2.598532,9.240738,12.746105,6.719217,15.267626
1988-03-24,10.9,11.783916,2.7397437,9.935987,13.631845,7.277439,16.290394
1988-03-25,12.0,11.155892,2.510706,9.462447,12.849338,7.026149,15.285636
1988-03-26,10.3,10.747841,2.6114302,8.986458,12.509224,6.4524207,15.043261
1988-03-27,9.0,10.99176,2.6153064,9.227763,12.755757,6.6899643,15.293556
1988-03-28,10.3,10.737597,2.6645288,8.9404,12.534795,6.3548374,15.1203575
1988-03-29,11.5,9.87865,2.4598696,8.219493,11.5378065,5.8325243,13.924775
1988-03-30,10.7,10.918527,2.6342003,9.141786,12.695268,6.585653,15.2514
1988-03-31,11.8,11.378249,2.7391884,9.530695,13.225803,6.8726854,15.883813
1988-04-01,14.6,11.301574,2.7857468,9.422616,13.1805315,6.719428,15.883719
1988-04-02,10.9,11.983255,2.8520641,10.059567,13.906943,7.2920275,16.674484
1988-04-03,8.4,13.531977,3.1562319,11.403131,15.660823,8.340437,18.723516
1988-04-04,10.1,11.805895,2.8633204,9.874615,13.737175,7.0961523,16.515636
1988-04-05,13.1,10.631881,2.7487013,8.77791,12.485851,6.1106696,15.153091
1988-04-06,11.2,10.958634,2.6537268,9.168723,12.748546,6.593642,15.3236265
1988-04-07,12.5,13.1130295,3.110805,11.014824,15.211235,7.9962106,18.229849
1988-04-09,14.8,11.94087,2.90075,9.9843445,13.897396,7.1695614,16.71218
1988-04-10,14.0,12.979588,3.1032453,10.88648,15.072695,7.8752036,18.083971
1988-04-11,10.2,14.237636,3.462291,11.902356,16.572916,8.542673,19.932598
1988-04-12,11.0,13.74654,3.3042126,11.517882,15.975198,8.311594,19.181486
1988-04-13,14.2,12.007385,2.9180486,10.039191,13.975579,7.2076225,16.807148
1988-04-14,14.4,12.393281,2.9660983,10.392678,14.393884,7.5144835,17.27208
1988-04-15,16.3,14.0865135,3.3178365,11.848667,16.32436,8.629158,19.543869
1988-04-16,17.7,14.027935,3.2015102,11.868549,16.18732,8.761919,19.293951
1988-04-17,16.7,15.326162,3.3921163,13.038215,17.614109,9.746628,20.905697
1988-04-18,16.5,16.136217,3.576654,13.723801,18.548634,10.253145,22.019289
1988-04-19,15.8,15.304868,3.3508573,13.044749,17.564987,9.793198,20.816538
